Time,Bias,Frequency,Temperature,R,X
1719399372,0.2,48.06,nan,9045370,-3934310
1719399376,0.2,49.18,nan,8991360,-3919840
1719399381,0.2,50.33,nan,8969440,-4185600
1719399385,0.2,51.51,nan,8842540,-3889730
1719399390,0.2,52.71,nan,8784370,-3939270
1719399394,0.2,53.94,nan,8803410,-3967530
1719399399,0.2,55.2,nan,8726370,-3948970
1719399403,0.2,56.48,nan,8659950,-3975270
1719399407,0.2,57.8,nan,8572600,-3975800
1719399411,0.2,59.15,nan,8514110,-3988040
1719399415,0.2,60.53,nan,8445380,-3987500
1719399419,0.2,61.95,nan,8427810,-3990220
1719399423,0.2,63.39,nan,8358830,-4016720
1719399427,0.2,64.87,nan,8275480,-4015280
1719399430,0.2,66.39,nan,8217760,-4022620
1719399434,0.2,67.93,nan,8146860,-4032110
1719399437,0.2,69.52,nan,8082830,-4027950
1719399441,0.2,71.14,nan,8001280,-4040900
1719399444,0.2,72.8,nan,7964800,-4037640
1719399447,0.2,74.5,nan,7903590,-4027690
1719399451,0.2,76.24,nan,7854250,-4057240
1719399455,0.2,78.02,nan,7777080,-4045000
1719399459,0.2,79.84,nan,7728780,-4059970
1719399463,0.2,81.71,nan,7646370,-4023750
1719399467,0.2,83.61,nan,7601740,-4057050
1719399471,0.2,85.56,nan,7549790,-4059270
1719399474,0.2,87.56,nan,7476000,-4084400
1719399478,0.2,89.61,nan,7415790,-4079780
1719399481,0.2,91.7,nan,7306190,-4079950
1719399485,0.2,93.84,nan,7207650,-4058840
1719399488,0.2,96.03,nan,7318370,-3760030
1719399491,0.2,98.27,nan,7136960,-4048830
1719399495,0.2,100.56,nan,7085180,-4103050
1719399499,0.2,102.91,nan,7029110,-4098570
1719399502,0.2,105.31,nan,6938770,-4089220
1719399506,0.2,107.77,nan,6872050,-4100340
1719399509,0.2,110.28,nan,6807260,-4103700
1719399513,0.2,112.86,nan,6746030,-4103310
1719399516,0.2,115.49,nan,6764120,-4021440
1719399519,0.2,118.19,nan,6623380,-4091860
1719399523,0.2,120.95,nan,6529970,-4096370
1719399526,0.2,123.77,nan,6469040,-4094430
1719399529,0.2,126.66,nan,6409550,-4101280
1719399533,0.2,129.61,nan,6341970,-4103730
1719399536,0.2,132.64,nan,6272100,-4101440
1719399539,0.2,135.74,nan,6209020,-4101680
1719399542,0.2,138.9,nan,6129160,-4091240
1719399545,0.2,142.15,nan,6068060,-4099070
1719399548,0.2,145.46,nan,5981440,-4084530
1719399551,0.2,148.86,nan,5950090,-4079150
1719399555,0.2,152.33,nan,5858250,-4074290
1719399558,0.2,155.89,nan,5785150,-4080520
1719399561,0.2,159.53,nan,5707160,-4084710
1719399564,0.2,163.25,nan,5656370,-4073130
1719399567,0.2,167.06,nan,5583260,-4065810
1719399570,0.2,170.96,nan,5513530,-4057790
1719399573,0.2,174.95,nan,5444650,-4058420
1719399576,0.2,179.03,nan,5376290,-4042280
1719399579,0.2,183.21,nan,5308230,-4040200
1719399582,0.2,187.49,nan,5234560,-4034070
1719399585,0.2,191.86,nan,5167820,-4030350
1719399588,0.2,196.34,nan,5096880,-4014490
1719399591,0.2,200.93,nan,5029010,-3999920
1719399595,0.2,205.61,nan,4960470,-3995640
1719399598,0.2,210.41,nan,4893810,-3982750
1719399601,0.2,215.32,nan,4820510,-3974510
1719399603,0.2,220.35,nan,4750500,-3957180
1719399607,0.2,225.49,nan,4682430,-3942520
1719399610,0.2,230.76,nan,4611690,-3938070
1719399613,0.2,236.14,nan,4549170,-3923720
1719399616,0.2,241.65,nan,4478650,-3904330
1719399619,0.2,247.29,nan,4410960,-3892070
1719399622,0.2,253.07,nan,4338460,-3870090
1719399625,0.2,258.97,nan,4267950,-3852040
1719399628,0.2,265.02,nan,4203180,-3841210
1719399631,0.2,271.2,nan,4136750,-3820370
1719399634,0.2,277.53,nan,4063610,-3792250
1719399637,0.2,284.01,nan,4003040,-3786330
1719399640,0.2,290.64,nan,3935360,-3764870
1719399643,0.2,297.42,nan,3876880,-3749560
1719399646,0.2,304.37,nan,3806630,-3723720
1719399649,0.2,311.47,nan,3740010,-3700090
1719399652,0.2,318.74,nan,3677060,-3677010
1719399655,0.2,326.18,nan,3615090,-3657900
1719399658,0.2,333.79,nan,3549330,-3636310
1719399661,0.2,341.58,nan,3488260,-3610120
1719399664,0.2,349.55,nan,3426560,-3580370
1719399667,0.2,357.71,nan,3361740,-3561690
1719399670,0.2,366.06,nan,3303030,-3533870
1719399673,0.2,374.61,nan,3242520,-3509240
1719399676,0.2,383.35,nan,3183760,-3483080
1719399679,0.2,392.3,nan,3123820,-3457200
1719399682,0.2,401.45,nan,3067830,-3431240
1719399684,0.2,410.82,nan,3008500,-3400000
1719399687,0.2,420.41,nan,2952070,-3373180
1719399690,0.2,430.22,nan,2897360,-3345080
1719399693,0.2,440.27,nan,2841390,-3316160
1719399696,0.2,450.54,nan,2788150,-3284430
1719399699,0.2,461.06,nan,2729540,-3250430
1719399702,0.2,471.82,nan,2679570,-3226690
1719399705,0.2,482.83,nan,2626060,-3195590
1719399708,0.2,494.1,nan,2575430,-3166130
1719399711,0.2,505.63,nan,2523730,-3136540
1719399714,0.2,517.43,nan,2474280,-3104210
1719399717,0.2,529.51,nan,2423810,-3066990
1719399719,0.2,541.87,nan,2375880,-3041550
1719399722,0.2,554.52,nan,2330020,-3011750
1719399725,0.2,567.46,nan,2280470,-2980540
1719399728,0.2,580.71,nan,2235800,-2948620
1719399731,0.2,594.26,nan,2189440,-2916160
1719399734,0.2,608.13,nan,2145210,-2885760
1719399737,0.2,622.32,nan,2102100,-2854040
1719399739,0.2,636.85,nan,2057740,-2822460
1719399742,0.2,651.71,nan,2016330,-2788190
1719399745,0.2,666.92,nan,1974510,-2759230
1719399748,0.2,682.49,nan,1935120,-2727590
1719399751,0.2,698.42,nan,1893650,-2696390
1719399754,0.2,714.72,nan,1854690,-2664600
1719399756,0.2,731.4,nan,1815930,-2632150
1719399759,0.2,748.47,nan,1778540,-2601390
1719399762,0.2,765.94,nan,1739990,-2570910
1719399765,0.2,783.82,nan,1704580,-2538580
1719399768,0.2,802.11,nan,1668010,-2506860
1719399770,0.2,820.84,nan,1632760,-2477430
1719399773,0.2,839.99,nan,1598030,-2445220
1719399776,0.2,859.6,nan,1563440,-2415940
1719399779,0.2,879.66,nan,1530600,-2384140
1719399782,0.2,900.2,nan,1497690,-2353910
1719399785,0.2,921.21,nan,1466190,-2324590
1719399787,0.2,942.71,nan,1434900,-2295080
1719399790,0.2,964.71,nan,1403620,-2264480
1719399793,0.2,987.23,nan,1374070,-2236100
1719399796,0.2,1010.27,nan,1343810,-2206230
1719399799,0.2,1033.85,nan,1313670,-2176590
1719399801,0.2,1057.98,nan,1285400,-2148390
1719399804,0.2,1082.67,nan,1257020,-2119320
1719399807,0.2,1107.94,nan,1230110,-2090950
1719399810,0.2,1133.8,nan,1202940,-2063150
1719399813,0.2,1160.26,nan,1176960,-2036030
1719399815,0.2,1187.35,nan,1151170,-2007580
1719399818,0.2,1215.06,nan,1125370,-1980290
1719399821,0.2,1243.42,nan,1101320,-1953530
1719399824,0.2,1272.44,nan,1076870,-1926470
1719399827,0.2,1302.14,nan,1052860,-1899500
1719399829,0.2,1332.53,nan,1028540,-1872520
1719399832,0.2,1363.63,nan,1005180,-1844880
1719399835,0.2,1395.46,nan,983359,-1820640
1719399838,0.2,1428.03,nan,960700,-1794420
1719399841,0.2,1461.36,nan,938843,-1769400
1719399843,0.2,1495.47,nan,917999,-1744310
1719399846,0.2,1530.37,nan,896706,-1719010
1719399849,0.2,1566.09,nan,875659,-1694090
1719399852,0.2,1602.65,nan,855670,-1669610
1719399854,0.2,1640.05,nan,836204,-1645500
1719399857,0.2,1678.33,nan,816909,-1621670
1719399860,0.2,1717.5,nan,797307,-1597350
1719399863,0.2,1757.59,nan,778429,-1573460
1719399865,0.2,1798.61,nan,759988,-1550190
1719399868,0.2,1840.59,nan,742761,-1527640
1719399871,0.2,1883.55,nan,724837,-1504680
1719399873,0.2,1927.52,nan,707703,-1481970
1719399876,0.2,1972.5,nan,690637,-1459740
1719399879,0.2,2018.54,nan,674009,-1436690
1719399882,0.2,2065.66,nan,657341,-1414580
1719399885,0.2,2113.87,nan,641861,-1393240
1719399887,0.2,2163.21,nan,626132,-1371980
1719399890,0.2,2213.7,nan,610731,-1350810
1719399893,0.2,2265.37,nan,595872,-1329980
1719399896,0.2,2318.24,nan,581115,-1309380
1719399899,0.2,2372.35,nan,567202,-1288630
1719399901,0.2,2427.72,nan,552516,-1268190
1719399904,0.2,2484.38,nan,539072,-1248380
1719399907,0.2,2542.37,nan,525949,-1228570
1719399910,0.2,2601.71,nan,512409,-1208760
1719399912,0.2,2662.43,nan,499584,-1189670
1719399915,0.2,2724.57,nan,486990,-1170060
1719399918,0.2,2788.17,nan,474554,-1151370
1719399921,0.2,2853.24,nan,462560,-1132950
1719399924,0.2,2919.84,nan,450521,-1114260
1719399926,0.2,2987.99,nan,439109,-1095830
1719399929,0.2,3057.73,nan,427914,-1077740
1719399932,0.2,3129.1,nan,416664,-1060110
1719399935,0.2,3202.13,nan,406066,-1042340
1719399937,0.2,3276.87,nan,395547,-1025120
1719399940,0.2,3353.35,nan,385335,-1007980
1719399943,0.2,3431.62,nan,375192,-990699
1719399946,0.2,3511.71,nan,365399,-974112
1719399948,0.2,3593.68,nan,355823,-957612
1719399951,0.2,3677.55,nan,346414,-941336
1719399954,0.2,3763.39,nan,337406,-925327
1719399957,0.2,3851.23,nan,328326,-909323
1719399959,0.2,3941.12,nan,319823,-893721
1719399962,0.2,4033.1,nan,311185,-878068
1719399965,0.2,4127.24,nan,302923,-862834
1719399968,0.2,4223.57,nan,294755,-847685
1719399971,0.2,4322.15,nan,286950,-832993
1719399973,0.2,4423.02,nan,279314,-818387
1719399976,0.2,4526.26,nan,271732,-803986
1719399979,0.2,4631.9,nan,264473,-789623
1719399982,0.2,4740.01,nan,257330,-775676
1719399985,0.2,4850.65,nan,250362,-761739
1719399987,0.2,4963.86,nan,243757,-748226
1719399990,0.2,5079.72,nan,236959,-734762
1719399993,0.2,5198.28,nan,230519,-721693
1719399996,0.2,5319.61,nan,224297,-708680
1719399998,0.2,5443.77,nan,218163,-695827
1719400001,0.2,5570.83,nan,212159,-683136
1719400004,0.2,5700.85,nan,206392,-670745
1719400007,0.2,5833.91,nan,200780,-658491
1719400010,0.2,5970.08,nan,195158,-646480
1719400012,0.2,6109.42,nan,189898,-634670
1719400015,0.2,6252.01,nan,184606,-622926
1719400018,0.2,6397.94,nan,179569,-611445
1719400020,0.2,6547.27,nan,174662,-600186
1719400023,0.2,6700.08,nan,169799,-588982
1719400026,0.2,6856.46,nan,165052,-578067
1719400029,0.2,7016.49,nan,160436,-567243
1719400031,0.2,7180.26,nan,156053,-556604
1719400034,0.2,7347.85,nan,151701,-546188
1719400037,0.2,7519.35,nan,147485,-535868
1719400040,0.2,7694.85,nan,143450,-525748
1719400042,0.2,7874.45,nan,139410,-515868
1719400045,0.2,8058.24,nan,135536,-506046
1719400048,0.2,8246.33,nan,131795,-496428
1719400051,0.2,8438.8,nan,128076,-486920
1719400054,0.2,8635.76,nan,124496,-477625
1719400056,0.2,8837.32,nan,121032,-468566
1719400059,0.2,9043.58,nan,117656,-459491
1719400062,0.2,9254.66,nan,114327,-450623
1719400065,0.2,9470.67,nan,111160,-441973
1719400068,0.2,9691.72,nan,108028,-433437
1719400070,0.2,9917.92,nan,105034,-425079
1719400073,0.2,10149.41,nan,102090,-416774
1719400076,0.2,10386.3,nan,99200.1,-408576
1719400079,0.2,10628.72,nan,96444.4,-400694
1719400081,0.2,10876.79,nan,93735.3,-392745
1719400084,0.2,11130.66,nan,91151.9,-385215
1719400087,0.2,11390.45,nan,88629.9,-377682
1719400089,0.2,11656.31,nan,86088.5,-370136
1719400092,0.2,11928.37,nan,83726.3,-362914
1719400095,0.2,12206.78,nan,81383.8,-355723
1719400098,0.2,12491.69,nan,79135.8,-348831
1719400100,0.2,12783.25,nan,76954.1,-341970
1719400103,0.2,13081.61,nan,74794.3,-335157
1719400106,0.2,13386.94,nan,72671.9,-328401
1719400108,0.2,13699.39,nan,70646.4,-321930
1719400111,0.2,14019.14,nan,68677.1,-315522
1719400114,0.2,14346.35,nan,66749.1,-309165
1719400116,0.2,14681.2,nan,64908.8,-303069
1719400119,0.2,15023.86,nan,63130.3,-297053
1719400122,0.2,15374.52,nan,61380.8,-291098
1719400125,0.2,15733.36,nan,59666.4,-285219
1719400127,0.2,16100.58,nan,58003.2,-279433
1719400130,0.2,16476.37,nan,56381.4,-273733
1719400133,0.2,16860.94,nan,54847.8,-268277
1719400136,0.2,17254.47,nan,53343.1,-262900
1719400138,0.2,17657.2,nan,51857.8,-257471
1719400141,0.2,18069.32,nan,50442.8,-252264
1719400144,0.2,18491.06,nan,49074.5,-247162
1719400146,0.2,18922.65,nan,47744.7,-242149
1719400149,0.2,19364.31,nan,46446.8,-237227
1719400152,0.2,19816.27,nan,45159.4,-232307
1719400155,0.2,20278.79,nan,43935.6,-227577
1719400157,0.2,20752.1,nan,42759,-222960
1719400160,0.2,21236.46,nan,41595,-218325
1719400163,0.2,21732.12,nan,40493.2,-213894
1719400165,0.2,22239.35,nan,39409,-209469
1719400168,0.2,22758.43,nan,38351.7,-205149
1719400171,0.2,23289.61,nan,37332.2,-200928
1719400173,0.2,23833.2,nan,36345.2,-196811
1719400176,0.2,24389.47,nan,35380.4,-192717
1719400179,0.2,24958.72,nan,34452.2,-188723
1719400181,0.2,25541.27,nan,33555.7,-184828
1719400184,0.2,26137.4,nan,32668.4,-180962
1719400187,0.2,26747.46,nan,31826.6,-177214
1719400189,0.2,27371.75,nan,31006.2,-173551
1719400192,0.2,28010.61,nan,30210,-169937
1719400195,0.2,28664.38,nan,29446.2,-166414
1719400197,0.2,29333.42,nan,28692.1,-162933
1719400200,0.2,30018.07,nan,27961.4,-159505
1719400203,0.2,30718.69,nan,27255.7,-156176
1719400206,0.2,31435.67,nan,26570.1,-152892
1719400208,0.2,32169.39,nan,25911.6,-149707
1719400211,0.2,32920.23,nan,25270.2,-146569
1719400214,0.2,33688.6,nan,24650.7,-143485
1719400216,0.2,34474.89,nan,24053.5,-140496
1719400219,0.2,35279.55,nan,23464,-137520
1719400222,0.2,36102.98,nan,22902.2,-134632
1719400224,0.2,36945.63,nan,22348.5,-131773
1719400227,0.2,37807.95,nan,21819.8,-129005
1719400230,0.2,38690.39,nan,21308.4,-126286
1719400233,0.2,39593.44,nan,20807.9,-123628
1719400235,0.2,40517.55,nan,20323.2,-120996
1719400238,0.2,41463.24,nan,19861.5,-118452
1719400241,0.2,42431,nan,19403.4,-115932
1719400243,0.2,43421.35,nan,18966,-113479
1719400246,0.2,44434.82,nan,18541,-111080
1719400249,0.2,45471.93,nan,18127.4,-108716
1719400251,0.2,46533.26,nan,17728.7,-106406
1719400254,0.2,47619.35,nan,17339.8,-104135
1719400256,0.2,48730.8,nan,16964.6,-101920
1719400259,0.2,49868.19,nan,16602.2,-99745.6
1719400262,0.2,51032.12,nan,16254.9,-97628.7
1719400264,0.2,52223.22,nan,15914.1,-95551.8
1719400267,0.2,53442.12,nan,15585.1,-93511.8
1719400270,0.2,54689.47,nan,15265.9,-91512.7
1719400272,0.2,55965.94,nan,14955.5,-89550.3
1719400275,0.2,57272.19,nan,14658.2,-87644.4
1719400278,0.2,58608.94,nan,14367.7,-85764.8
1719400280,0.2,59976.88,nan,14087.3,-83929.4
1719400283,0.2,61376.76,nan,13816.5,-82128.6
1719400286,0.2,62809.3,nan,13552.4,-80375.7
1719400288,0.2,64275.29,nan,13297.7,-78651.1
1719400291,0.2,65775.49,nan,13051,-76965.3
1719400294,0.2,67310.7,nan,12813.7,-75322.6
1719400296,0.2,68881.75,nan,12583.3,-73707.9
1719400299,0.2,70489.46,nan,12358.2,-72123.7
1719400302,0.2,72134.7,nan,12143.2,-70581.7
1719400304,0.2,73818.34,nan,11931.9,-69062
1719400307,0.2,75541.27,nan,11729.8,-67581
1719400310,0.2,77304.42,nan,11533.9,-66132.6
1719400312,0.2,79108.72,nan,11343,-64706.5
1719400315,0.2,80955.14,nan,11158.6,-63313.2
1719400318,0.2,82844.65,nan,10980.1,-61959.7
1719400320,0.2,84778.26,nan,10807.7,-60623.5
1719400323,0.2,86757,nan,10640.7,-59322.1
1719400326,0.2,88781.93,nan,10479.1,-58052.5
1719400328,0.2,90854.12,nan,10322.6,-56806.8
1719400331,0.2,92974.67,nan,10170.6,-55588.7
1719400333,0.2,95144.72,nan,10024.7,-54394.9
1719400336,0.2,97365.42,nan,9882.67,-53222.3
1719400339,0.2,99637.95,nan,9743.53,-52080.1
1719400341,0.2,101963.52,nan,9604.14,-50949.1
1719400344,0.2,104343.37,nan,9480.18,-49893.3
1719400347,0.2,106778.77,nan,9350.51,-48793.1
1719400349,0.2,109271.01,nan,9230.16,-47744.3
1719400352,0.2,111821.42,nan,9116.15,-46740.9
1719400354,0.2,114431.35,nan,9001.55,-45744
1719400357,0.2,117102.2,nan,8889.78,-44753
1719400360,0.2,119835.39,nan,8783.33,-43806.8
1719400362,0.2,122632.38,nan,8680.37,-42868.4
1719400365,0.2,125494.64,nan,8577.7,-41938.7
1719400368,0.2,128423.71,nan,8482.39,-41051.6
1719400370,0.2,131421.15,nan,8387.76,-40173.5
1719400373,0.2,134488.55,nan,8294.88,-39308.1
1719400376,0.2,137627.54,nan,8206.29,-38480.2
1719400378,0.2,140839.8,nan,8120.38,-37663.5
1719400381,0.2,144127.03,nan,8035.72,-36857.8
1719400384,0.2,147490.98,nan,7953.71,-36067.3
1719400386,0.2,150933.45,nan,7875.2,-35310.5
1719400389,0.2,154456.27,nan,7796.53,-34545.7
1719400392,0.2,158061.31,nan,7721.93,-33814.8
1719400394,0.2,161750.5,nan,7649.18,-33098.3
1719400397,0.2,165525.79,nan,7580.87,-32413.9
1719400400,0.2,169389.2,nan,7511.69,-31723.2
1719400402,0.2,173342.78,nan,7443.91,-31063.9
1719400405,0.2,177388.63,nan,7378.66,-30402.5
1719400407,0.2,181528.92,nan,7316.06,-29770.5
1719400410,0.2,185765.85,nan,7253.43,-29137.3
1719400413,0.2,190101.66,nan,7193.35,-28533.2
1719400415,0.2,194538.67,nan,7135.5,-27942
1719400418,0.2,199079.25,nan,7077.64,-27352.9
1719400421,0.2,203725.8,nan,7023.23,-26790.3
1719400423,0.2,208480.8,nan,6967.02,-26229.4
1719400426,0.2,213346.79,nan,6914.17,-25694.2
1719400428,0.2,218326.35,nan,6861.18,-25161.5
1719400431,0.2,223422.13,nan,6809.65,-24643.4
1719400434,0.2,228636.85,nan,6759.67,-24138.9
1719400436,0.2,233973.28,nan,6710.48,-23639.4
1719400439,0.2,239434.27,nan,6662.8,-23162.6
1719400441,0.2,245022.72,nan,6615.35,-22690.4
1719400444,0.2,250741.6,nan,6569.78,-22232.1
1719400447,0.2,256593.96,nan,6523.59,-21779.3
1719400449,0.2,262582.92,nan,6477.92,-21339.5
1719400452,0.2,268711.66,nan,6433.34,-20912.9
1719400455,0.2,274983.45,nan,6389.72,-20492.5
1719400458,0.2,281401.62,nan,6345.24,-20085
1719400460,0.2,287969.59,nan,6302.27,-19684.4
1719400463,0.2,294690.86,nan,6260.83,-19297
1719400466,0.2,301569.01,nan,6219.42,-18916.8
1719400468,0.2,308607.69,nan,6178.05,-18547.3
1719400471,0.2,315810.66,nan,6136.88,-18185.5
1719400474,0.2,323181.75,nan,6095.3,-17830.8
1719400476,0.2,330724.88,nan,6055.03,-17488
1719400479,0.2,338444.07,nan,6014.78,-17152.1
1719400482,0.2,346343.43,nan,5974.66,-16823.6
1719400484,0.2,354427.16,nan,5933.79,-16502.6
1719400487,0.2,362699.56,nan,5893.26,-16189.1
1719400489,0.2,371165.05,nan,5854.62,-15884.7
1719400492,0.2,379828.12,nan,5816.34,-15589.1
1719400495,0.2,388693.39,nan,5776.84,-15298.3
1719400497,0.2,397765.57,nan,5736.96,-15014.3
1719400500,0.2,407049.5,nan,5696.84,-14739.9
1719400503,0.2,416550.13,nan,5656.25,-14467.7
1719400505,0.2,426272.49,nan,5616.22,-14205.1
1719400508,0.2,436221.78,nan,5577.27,-13950.6
1719400510,0.2,446403.29,nan,5536.59,-13699.7
1719400513,0.2,456822.44,nan,5496.07,-13456
1719400516,0.2,467484.77,nan,5455.63,-13217.5
1719400518,0.2,478395.97,nan,5414.12,-12985.2
1719400521,0.2,489561.83,nan,5372.9,-12757.9
1719400524,0.2,500988.31,nan,5331.53,-12537.5
1719400526,0.2,512681.48,nan,5290.09,-12321.9
1719400529,0.2,524647.58,nan,5247.68,-12111.9
1719400532,0.2,536892.96,nan,5205.12,-11905.7
1719400534,0.2,549424.16,nan,5162.34,-11705.9
1719400537,0.2,562247.83,nan,5119.29,-11511.3
1719400540,0.2,575370.82,nan,5075.3,-11319.5
1719400542,0.2,588800.1,nan,5030.88,-11134
1719400545,0.2,602542.81,nan,4986.85,-10952.5
1719400548,0.2,616606.29,nan,4941.85,-10774.6
1719400550,0.2,630998.01,nan,4896.57,-10601.2
1719400553,0.2,645725.64,nan,4850.7,-10432.4
1719400556,0.2,660797.01,nan,4804.64,-10266.6
1719400558,0.2,676220.16,nan,4758.85,-10105
1719400561,0.2,692003.28,nan,4711.45,-9947.15
1719400563,0.2,708154.78,nan,4663.74,-9792.53
1719400566,0.2,724683.26,nan,4615.89,-9642.84
1719400569,0.2,741597.53,nan,4567.69,-9494.92
1719400571,0.2,758906.57,nan,4519.81,-9351.4
1719400574,0.2,776619.61,nan,4469.94,-9210.46
1719400577,0.2,794746.08,nan,4420.32,-9073.38
1719400579,0.2,813295.62,nan,4370.75,-8938.24
1719400582,0.2,832278.11,nan,4320.64,-8805.17
1719400584,0.2,851703.66,nan,4268.91,-8675.47
1719400587,0.2,871582.6,nan,4218.34,-8549.96
1719400590,0.2,891925.53,nan,4166.92,-8425.21
1719400592,0.2,912743.26,nan,4115.06,-8303.1
1719400595,0.2,934046.88,nan,4067.1,-8184
1719400597,0.2,955847.73,nan,4014.37,-8066.7
1719400600,0.2,978157.42,nan,3961.04,-7951.19
1719400603,0.2,1000987.82,nan,3908.12,-7837.81
1719400605,0.2,1024351.09,nan,3855.66,-7728.62
1719400608,0.2,1048259.66,nan,3802.04,-7619.85
1719400611,0.2,1072726.26,nan,3747.11,-7510.53
1719400613,0.2,1097763.92,nan,3693.45,-7405.37
1719400616,0.2,1123385.96,nan,3641.02,-7305.12
1719400619,0.2,1149606.03,nan,3585.27,-7200.06
1719400621,0.2,1176438.08,nan,3532.6,-7102.53
1719400624,0.2,1203896.39,nan,3477.12,-7001.96
1719400627,0.2,1231995.59,nan,3423.3,-6905.82
1719400629,0.2,1260750.63,nan,3369.02,-6810.03
1719400632,0.2,1290176.82,nan,3315.22,-6716.35
1719400635,0.2,1320289.82,nan,3261.03,-6623.89
1719400637,0.2,1351105.66,nan,3206.46,-6531.19
1719400640,0.2,1382640.76,nan,3152.04,-6439.45
1719400642,0.2,1414911.88,nan,3098.95,-6350.42
1719400645,0.2,1447936.23,nan,3045.67,-6262.17
1719400648,0.2,1481731.37,nan,2991.74,-6174.72
1719400650,0.2,1516315.29,nan,2940.12,-6090.15
1719400653,0.2,1551706.41,nan,2886.22,-6003.6
1719400656,0.2,1587923.57,nan,2834.01,-5919.92
1719400658,0.2,1624986.04,nan,2781.14,-5837.63
1719400661,0.2,1662913.56,nan,2729.73,-5755.25
1719400663,0.2,1701726.32,nan,2678.35,-5674.18
1719400666,0.2,1741444.97,nan,2628,-5595.27
1719400669,0.2,1782090.66,nan,2576.41,-5515.34
1719400671,0.2,1823685.04,nan,2525.78,-5435.89
1719400674,0.2,1866250.24,nan,2477.11,-5359.82
1719400676,0.2,1909808.91,nan,2426.95,-5282.4
1719400679,0.2,1954384.26,nan,2379.71,-5207.18
1719400681,0.2,2000000,nan,2331.51,-5130.71
1719400686,0.3,20,nan,11162100,-3687130
1719400691,0.3,20.47,nan,10886400,-3722840
1719400696,0.3,20.94,nan,10843600,-3724780
1719400701,0.3,21.43,nan,10813000,-3702060
1719400706,0.3,21.93,nan,10759000,-3729500
1719400711,0.3,22.45,nan,10733400,-3750480
1719400716,0.3,22.97,nan,10676600,-3724100
1719400720,0.3,23.51,nan,10622400,-3761820
1719400724,0.3,24.05,nan,10527100,-3790920
1719400728,0.3,24.62,nan,10491400,-3724840
1719400734,0.3,25.19,nan,10415200,-3742050
1719400741,0.3,25.78,nan,10406800,-3775440
1719400747,0.3,26.38,nan,10349500,-3748740
1719400753,0.3,27,nan,10288400,-3772710
1719400759,0.3,27.63,nan,10235900,-3765300
1719400765,0.3,28.27,nan,10167900,-3793770
1719400770,0.3,28.93,nan,10129200,-3797380
1719400776,0.3,29.61,nan,10084800,-3806420
1719400781,0.3,30.3,nan,10004900,-3814220
1719400787,0.3,31,nan,9913320,-3810410
1719400792,0.3,31.73,nan,9906310,-3813110
1719400798,0.3,32.47,nan,9803520,-3817610
1719400803,0.3,33.23,nan,9783450,-3868260
1719400807,0.3,34,nan,9722340,-3812290
1719400812,0.3,34.79,nan,9826530,-3855810
1719400817,0.3,35.61,nan,9615040,-3816090
1719400822,0.3,36.44,nan,9560070,-3856790
1719400826,0.3,37.29,nan,9517500,-3853290
1719400830,0.3,38.16,nan,9445830,-3844970
1719400835,0.3,39.05,nan,9388320,-3878660
1719400839,0.3,39.96,nan,9356020,-3867740
1719400843,0.3,40.89,nan,9254850,-3871970
1719400847,0.3,41.85,nan,9218720,-3894770
1719400851,0.3,42.82,nan,9202650,-3919760
1719400855,0.3,43.82,nan,9158940,-3908370
1719400859,0.3,44.85,nan,9043660,-3889650
1719400863,0.3,45.89,nan,8994550,-3935180
1719400867,0.3,46.96,nan,8948580,-3927130
1719400871,0.3,48.06,nan,8873200,-3932030
1719400874,0.3,49.18,nan,8807030,-3884310
1719400879,0.3,50.33,nan,8869010,-4034940
1719400884,0.3,51.51,nan,8758560,-3912260
1719400888,0.3,52.71,nan,8602670,-3941680
1719400893,0.3,53.94,nan,8575210,-3962240
1719400897,0.3,55.2,nan,8525190,-3948620
1719400901,0.3,56.48,nan,8461090,-3970000
1719400905,0.3,57.8,nan,8395560,-3995280
1719400909,0.3,59.15,nan,8356650,-3979350
1719400913,0.3,60.53,nan,8275970,-3977600
1719400917,0.3,61.95,nan,8215590,-3988000
1719400921,0.3,63.39,nan,8156450,-4007680
1719400925,0.3,64.87,nan,8088150,-4015080
1719400929,0.3,66.39,nan,8033790,-3993650
1719400932,0.3,67.93,nan,7970620,-4008510
1719400936,0.3,69.52,nan,7909080,-4026490
1719400939,0.3,71.14,nan,7858180,-4007000
1719400942,0.3,72.8,nan,7792650,-4031840
1719400946,0.3,74.5,nan,7722510,-4032800
1719400950,0.3,76.24,nan,7643210,-4039060
1719400954,0.3,78.02,nan,7621970,-4031280
1719400958,0.3,79.84,nan,7535720,-4051630
1719400961,0.3,81.71,nan,7496420,-4047650
1719400965,0.3,83.61,nan,7411510,-4077420
1719400969,0.3,85.56,nan,7355160,-4058460
1719400972,0.3,87.56,nan,7286230,-4068960
1719400976,0.3,89.61,nan,7209360,-4074140
1719400979,0.3,91.7,nan,7132400,-4069760
1719400983,0.3,93.84,nan,7029900,-4106150
1719400986,0.3,96.03,nan,7443710,-4003040
1719400989,0.3,98.27,nan,6989980,-4089340
1719400993,0.3,100.56,nan,6895670,-4071380
1719400997,0.3,102.91,nan,6831170,-4091350
1719401000,0.3,105.31,nan,6761980,-4074440
1719401004,0.3,107.77,nan,6691480,-4077760
1719401007,0.3,110.28,nan,6603010,-4086280
1719401011,0.3,112.86,nan,6561070,-4079900
1719401014,0.3,115.49,nan,6340430,-4046820
